id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry
B0H6YH84BX,巴比馒头.粥铺(辽源西路店),辽源西路326号,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507147,31.268662",13651810858;18221125846,餐饮服务,快餐厅,快餐厅,121.507147,31.268662,"121.502738,31.270685",121.502738,31.270685,POINT (121.502738 31.270685)
B0FFHWA5WB,胡老头鱼丸(鞍山支路店),鞍山路107号近锦西路(近美城农贸市场),餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511300,31.276593",021-55571717,餐饮服务,餐饮相关场所,餐饮相关,121.5113,31.276593,"121.506906,31.278625",121.506906,31.278625,POINT (121.506906 31.278625)
B0GU5XYR2B,谷谷鸡(抚顺路店),抚顺路(地铁站)1号口步行554米,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513497,31.279388",17317809589,餐饮服务,快餐厅,快餐厅,121.513497,31.279388,"121.50911,31.281426",121.50911,31.281426,POINT (121.50911 31.281426)
B0HG6CEUPF,盖小匠烤冷面(紫荆广场江浦路店),控江路1628号紫荆广场B1,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517348,31.275187",17745671985,餐饮服务,快餐厅,快餐厅,121.517348,31.275187,"121.512975,31.277238",121.512975,31.277238,POINT (121.512975 31.277238)
B0FFL90MJF,小东北烤冷面,彰武路16-5号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507046,31.281945",18363639335,餐饮服务,餐饮相关场所,餐饮相关,121.507046,31.281945,"121.502636,31.283962",121.502636,31.283962,POINT (121.502636 31.283962)
B0FFKV3TEC,杨国福麻辣烫(彰武路店),四平路1388号同济联合广场F1,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508023,31.281590",13816028919;13661604925,餐饮服务,中餐厅,中餐厅,121.508023,31.28159,"121.503616,31.283611",121.503616,31.283611,POINT (121.503616 31.283611)
B0FFJCRXOF,四平明珍小吃,鞍山支路21号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509728,31.280430",13661869857,餐饮服务,餐饮相关场所,餐饮相关,121.509728,31.28043,"121.505328,31.282456",121.505328,31.282456,POINT (121.505328 31.282456)
B0FFLNZR15,汪记大王锅贴(同济大学店),四平路1388号同济联合广场F1,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507033,31.281935",15021965478,餐饮服务,快餐厅,快餐厅,121.507033,31.281935,"121.502623,31.283952",121.502623,31.283952,POINT (121.502623 31.283952)
B0HGLUPZAI,阜阳刘氏卷馍,密云路536号,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496265,31.283539",13162715575,餐饮服务,快餐厅,快餐厅,121.496265,31.283539,"121.491816,31.285523",121.491816,31.285523,POINT (121.491816 31.285523)
B0G2AOCBC4,牛欢喜(同济店),四平路1388号同济联合广场F1,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507816,31.281587",18917586157,餐饮服务,中餐厅,中餐厅,121.507816,31.281587,"121.503409,31.283607",121.503409,31.283607,POINT (121.503409 31.283607)
B0HKYCWCRI,和善园(锦西路店),锦西路81号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511515,31.276314",17521726545,餐饮服务,餐饮相关场所,餐饮相关,121.511515,31.276314,"121.507121,31.278347",121.507121,31.278347,POINT (121.507121 31.278347)
B0FFLFG36K,老上海葱油饼,彰武路38号,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509457,31.279806",17626638487,餐饮服务,快餐厅,快餐厅,121.509457,31.279806,"121.505056,31.281832",121.505056,31.281832,POINT (121.505056 31.281832)
B0FFHEFP3L,麦掌门(阜新路),阜新路151号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506741,31.277085",17701721341,餐饮服务,餐饮相关场所,餐饮相关,121.506741,31.277085,"121.50233,31.279104",121.50233,31.279104,POINT (121.50233 31.279104)
B0FFKTCYDH,谢记河南面馆(大连西路店),大连西路15号,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499539,31.276242",17639007725,餐饮服务,中餐厅,中餐厅,121.499539,31.276242,"121.495102,31.278239",121.495102,31.278239,POINT (121.495102 31.278239)
B0G39RQELQ,小柴鸡蛋煎饼(彰武路店),四平路1388号同济联合广场F1,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508254,31.281489",15026987652,餐饮服务,快餐厅,快餐厅,121.508254,31.281489,"121.503848,31.28351",121.503848,31.28351,POINT (121.503848 31.28351)
B0FFFXBFC3,大碗面(锦西路店),苏家屯路与锦西路交叉口西50米,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509897,31.275120",16621618787,餐饮服务,中餐厅,中餐厅,121.509897,31.27512,"121.505498,31.277149",121.505498,31.277149,POINT (121.505498 31.277149)
B0FFH10QQV,无铝放心油条,打虎山路22号(近辽源西路),餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510462,31.270549",13636470830,餐饮服务,餐饮相关场所,餐饮相关,121.510462,31.270549,"121.506065,31.272581",121.506065,31.272581,POINT (121.506065 31.272581)
B0G2HRP9EF,杨记·重庆特色面,四平路949弄小区,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501943,31.275609",15201872982,餐饮服务,快餐厅,快餐厅,121.501943,31.275609,"121.497515,31.277614",121.497515,31.277614,POINT (121.497515 31.277614)
B0I6GRO90N,一锅一贴,控江路与江浦路交叉口西180米,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516739,31.275120",[],餐饮服务,餐饮相关场所,餐饮相关,121.516739,31.27512,"121.512364,31.277169",121.512364,31.277169,POINT (121.512364 31.277169)
B0I63SY2VT,满口香煎饼,许昌路辽源四村小区,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512273,31.272883",[],餐饮服务,餐饮相关场所,餐饮相关,121.512273,31.272883,"121.507882,31.27492",121.507882,31.27492,POINT (121.507882 31.27492)
B0H1KU3964,福德小笼,辽源西路82号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513344,31.269160",15900915626,餐饮服务,餐饮相关场所,餐饮相关,121.513344,31.26916,"121.508957,31.271201",121.508957,31.271201,POINT (121.508957 31.271201)
B0HG6UG360,睦邻小厨,铁岭路32号同叶大厦1楼,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514645,31.277926",021-52281818,餐饮服务,快餐厅,快餐厅,121.514645,31.277926,"121.510262,31.279968",121.510262,31.279968,POINT (121.510262 31.279968)
B0FFL9ACMY,高一碗品质牛肉面,大连路1550号,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502931,31.273746",[],餐饮服务,快餐厅,快餐厅,121.502931,31.273746,"121.498507,31.275755",121.498507,31.275755,POINT (121.498507 31.275755)
B0G2UP1LLH,极道一姐牛油冒菜(控江路店),控江路与鞍山路交叉口东80米,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514183,31.273464",[],餐饮服务,快餐厅,快餐厅,121.514183,31.273464,"121.509799,31.275506",121.509799,31.275506,POINT (121.509799 31.275506)
B0FFHUAGT9,棋茗茶舍,本溪路280号3楼,餐饮服务;茶艺馆;茶艺馆,050600,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512595,31.274898",021-65667187,餐饮服务,茶艺馆,茶艺馆,121.512595,31.274898,"121.508205,31.276935",121.508205,31.276935,POINT (121.508205 31.276935)
B0HG5CB4EM,科海便民店,辽源西路打虎山路1弄小区,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510835,31.268672",[],购物服务,便民商店/便利店,便民商店/便利店,121.510835,31.268672,"121.50644,31.270706",121.50644,31.270706,POINT (121.50644 31.270706)
B0FFLGZ25N,全家便利店,阜新路与大连路交叉口北20米,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503801,31.273181",[],购物服务,便民商店/便利店,便民商店/便利店,121.503801,31.273181,"121.49938,31.275192",121.49938,31.275192,POINT (121.49938 31.275192)
B0FFL6Q86Y,儒商店,控江路与打虎山路交叉口南60米,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508524,31.271673",[],购物服务,便民商店/便利店,便民商店/便利店,121.508524,31.271673,"121.50412,31.273699",121.50412,31.273699,POINT (121.50412 31.273699)
B0HA3D4K5I,全家便利店(彰武路店),彰武路119号,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512546,31.282053",[],购物服务,便民商店/便利店,便民商店/便利店,121.512546,31.282053,"121.508156,31.284087",121.508156,31.284087,POINT (121.508156 31.284087)
B0G0SZZPUH,亚迪天天超市,辽源西路恒阳花苑,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509243,31.268640",[],购物服务,便民商店/便利店,便民商店/便利店,121.509243,31.26864,"121.504842,31.27067",121.504842,31.27067,POINT (121.504842 31.27067)
B00155FPLW,可的(抚顺店),彰武路60号,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509230,31.281224",021-65042274,购物服务,便民商店/便利店,便民商店/便利店,121.50923,31.281224,"121.504828,31.283248",121.504828,31.283248,POINT (121.504828 31.283248)
B00154DSKD,可的(抚顺店),抚顺路(地铁站)1号口步行597米,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513213,31.279501",021-65636795,购物服务,便民商店/便利店,便民商店/便利店,121.513213,31.279501,"121.508825,31.281538",121.508825,31.281538,POINT (121.508825 31.281538)
B0FFFDDIXM,明红商店(打虎山路店),打虎山路121号,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507260,31.273599",[],购物服务,便民商店/便利店,便民商店/便利店,121.50726,31.273599,"121.502851,31.275621",121.502851,31.275621,POINT (121.502851 31.275621)
B0FFGKT12C,良友(锦西路一店),锦西路109号-3,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509393,31.274767",021-33777405;021-33775762,购物服务,便民商店/便利店,便民商店/便利店,121.509393,31.274767,"121.504992,31.276794",121.504992,31.276794,POINT (121.504992 31.276794)
B0FFIY173V,雅堂小超(国定路店),国定路142号-9,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514509,31.294175",13482800695,购物服务,便民商店/便利店,便民商店/便利店,121.514509,31.294175,"121.510124,31.29621",121.510124,31.29621,POINT (121.510124 31.29621)
B00152BB4C,海城烟酒商店,双辽支路与双辽路交叉口西40米,购物服务;便民商店/便利店;便民商店/便利店,060200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517680,31.270741",[],购物服务,便民商店/便利店,便民商店/便利店,121.51768,31.270741,"121.513309,31.272794",121.513309,31.272794,POINT (121.513309 31.272794)
B0G2JMJ3CH,RELX上海杨浦赤峰同嘉店,赤峰路35号-1,购物服务;家电电子卖场;数码电子,060306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503857,31.279052",18873751737,购物服务,家电电子卖场,数码电子,121.503857,31.279052,"121.499436,31.281061",121.499436,31.281061,POINT (121.499436 31.281061)
B0FFHWA5I6,中老年服饰(延吉西路店),延吉西路50号-2,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.521992,31.280634",18121118509,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.521992,31.280634,"121.517635,31.282696",121.517635,31.282696,POINT (121.517635 31.282696)
B0FFLJN0NN,波司登(紫荆广场店),控江路1628号紫荆广场L1-24店铺,购物服务;服装鞋帽皮具店;品牌服装店,061101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516717,31.275011",15201776326,购物服务,服装鞋帽皮具店,品牌服装店,121.516717,31.275011,"121.512342,31.27706",121.512342,31.27706,POINT (121.512342 31.27706)
B0FFGVSLTF,章华优士正装,赤峰路50号同济大学教育超市二楼,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499936,31.283123",13801665832,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.499936,31.283123,"121.4955,31.285119",121.4955,31.285119,POINT (121.4955 31.285119)
B0FFGZWEDO,尚亿服饰,彰武路53号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509568,31.281378",15221126670,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.509568,31.281378,"121.505167,31.283403",121.505167,31.283403,POINT (121.505167 31.283403)
B0FFFFPZNC,小朱服饰(凤城路店),凤城路79号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.523147,31.278897",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.523147,31.278897,"121.518794,31.280962",121.518794,31.280962,POINT (121.518794 31.280962)
B0FFIH4577,伊人羊绒,四平路(地铁站)4号口步行436米,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496981,31.276566",18001710556,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.496981,31.276566,"121.492535,31.278555",121.492535,31.278555,POINT (121.492535 31.278555)
B0FFHQ84ME,韩韩依坊,密云路418号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496519,31.278369",13918866719,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.496519,31.278369,"121.492071,31.280356",121.492071,31.280356,POINT (121.492071 31.280356)
B0FFGE60AV,ZOVADU佐梵杜,许昌路1370号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515655,31.269058",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.515655,31.269058,"121.511277,31.271106",121.511277,31.271106,POINT (121.511277 31.271106)
B00154DDNR,萍萍羊绒(锦西路店),锦西路105号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509545,31.274868",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.509545,31.274868,"121.505144,31.276896",121.505144,31.276896,POINT (121.505144 31.276896)
B001523A2C,丽香亭服饰,大连西路14号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499845,31.276117",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.499845,31.276117,"121.495409,31.278115",121.495409,31.278115,POINT (121.495409 31.278115)
B0FFIBRNGF,棉麻服饰,锦西路83号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511651,31.276294",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.511651,31.276294,"121.507258,31.278327",121.507258,31.278327,POINT (121.507258 31.278327)
B0FFFDD6WH,晶都服饰,鞍山路75号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512186,31.275666",15921979053,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.512186,31.275666,"121.507795,31.277701",121.507795,31.277701,POINT (121.507795 31.277701)
B0IG7KLKOY,青青羊绒店,双辽支路与许昌路交叉口东北140米,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516574,31.270118",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.516574,31.270118,"121.512199,31.272168",121.512199,31.272168,POINT (121.512199 31.272168)
B0FFHVIXZX,服装(九隆坊),五角场黄兴路1737-139号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518821,31.291113",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.518821,31.291113,"121.514452,31.293161",121.514452,31.293161,POINT (121.514452 31.293161)
B00154DB0K,裤子特卖场(许昌路店),许昌路许昌路1471弄小区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513553,31.270744",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.513553,31.270744,"121.509167,31.272785",121.509167,31.272785,POINT (121.509167 31.272785)
B0G29CPKNN,鞋包衣物,阜新路300号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509079,31.280857",15026803600,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.509079,31.280857,"121.504676,31.282881",121.504676,31.282881,POINT (121.504676 31.282881)
B0FFFDD6W9,上海皮鞋厂(鞍山路店),鞍山路77号,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511977,31.275886",021-55083117,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.511977,31.275886,"121.507585,31.277921",121.507585,31.277921,POINT (121.507585 31.277921)
B00156YX0J,名鞋汇(许昌路店),许昌路双辽支路60弄小区西南侧,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515059,31.269572",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.515059,31.269572,"121.510678,31.271618",121.510678,31.271618,POINT (121.510678 31.271618)
B0G0ZUYG9I,大脚丫,延吉西路与江浦路交叉口东120米,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518632,31.279484",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,121.518632,31.279484,"121.514263,31.281536",121.514263,31.281536,POINT (121.514263 31.281536)
B0FFIA5884,同舟眼镜,四平路1239号同济大学校西南三楼,购物服务;专卖店;眼镜店,061204,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499821,31.282851",13918377517,购物服务,专卖店,眼镜店,121.499821,31.282851,"121.495385,31.284846",121.495385,31.284846,POINT (121.495385 31.284846)
B0FFFT2QKI,眼镜二厂,控江路1442-2号,购物服务;专卖店;眼镜店,061204,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.525005,31.277245",[],购物服务,专卖店,眼镜店,121.525005,31.277245,"121.520658,31.279316",121.520658,31.279316,POINT (121.520658 31.279316)
B0H1UO1UBG,科凌眼镜,彰武路83号,购物服务;专卖店;眼镜店,061204,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511097,31.281229",13916286889,购物服务,专卖店,眼镜店,121.511097,31.281229,"121.506701,31.283259",121.506701,31.283259,POINT (121.506701 31.283259)
B00155FPRQ,上海公共交通卡销售处(辽源西路),辽源西路326号,生活服务;售票处;公交卡/月票代售点,070305,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507178,31.268680",[],生活服务,售票处,公交卡/月票代售点,121.507178,31.26868,"121.502769,31.270703",121.502769,31.270703,POINT (121.502769 31.270703)
B0H2H1KARP,威尔斯健身,控江路2068号上海市旭辉商业广场3楼,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509012,31.273523",[],体育休闲服务,运动场馆,健身中心,121.509012,31.273523,"121.50461,31.27555",121.50461,31.27555,POINT (121.50461 31.27555)
B0G27CGANC,上海奇酷健身工作室,四平路1388号同济联合C座303室,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507714,31.281292",19512292004,体育休闲服务,运动场馆,健身中心,121.507714,31.281292,"121.503306,31.283312",121.503306,31.283312,POINT (121.503306 31.283312)
B0G2ZRH2GC,中田健身工作室同济大学店(同济联合广场店),同济联合广场c栋803号,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507252,31.281490",17717328220,体育休闲服务,运动场馆,健身中心,121.507252,31.28149,"121.502843,31.283508",121.502843,31.283508,POINT (121.502843 31.283508)
B0FFJ9C7XH,乐刻运动健身(恒联新天地花园店),江浦路2057号2层,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516419,31.281188",4001501866,体育休闲服务,运动场馆,健身中心,121.516419,31.281188,"121.512042,31.283233",121.512042,31.283233,POINT (121.512042 31.283233)
B0GRZ577HL,HS健身工作室(鞍山新村店),大连路1548弄莱克大厦2号楼4楼412室,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503681,31.273364",021-65675120,体育休闲服务,运动场馆,健身中心,121.503681,31.273364,"121.499259,31.275375",121.499259,31.275375,POINT (121.499259 31.275375)
B0FFJ5AJUW,舒适堡(远洋广场店),近赤峰路1188号远洋广场4楼,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504623,31.277856",021-65370165;021-65370335,体育休闲服务,运动场馆,健身中心,121.504623,31.277856,"121.500204,31.279868",121.500204,31.279868,POINT (121.500204 31.279868)
B0FFKQXICS,街电(乐刻运动健身恒联新天地花园店),江浦路2057号2层,生活服务;共享设备;充电宝,072101,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516441,31.281173",[],生活服务,共享设备,充电宝,121.516441,31.281173,"121.512064,31.283218",121.512064,31.283218,POINT (121.512064 31.283218)
B0FFHLIF2O,巍得健身器材有限公司,大连路950号海上海新城商务楼8号楼1601室,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507877,31.265277",021-68670768,公司企业,公司,公司,121.507877,31.265277,"121.503471,31.267304",121.503471,31.267304,POINT (121.503471 31.267304)
B0H2OHD4OI,涣尘瑜伽工作室,江浦路2117号212室,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515999,31.282250",18117012145,体育休闲服务,运动场馆,健身中心,121.515999,31.28225,"121.511621,31.284294",121.511621,31.284294,POINT (121.511621 31.284294)
B0GKP7ZBM1,极真空手道修远道场(海上海店),大连路970号海上海9号楼307室,体育休闲服务;运动场馆;运动场所,080100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507211,31.265920",18221629919,体育休闲服务,运动场馆,运动场所,121.507211,31.26592,"121.502803,31.267945",121.502803,31.267945,POINT (121.502803 31.267945)
B0FFJ3B2IA,亚太瑜伽学院(同济大学校区),同济联合广场C座5楼,体育休闲服务;运动场馆;健身中心,080111,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507479,31.281369",021-60310112,体育休闲服务,运动场馆,健身中心,121.507479,31.281369,"121.50307,31.283388",121.50307,31.283388,POINT (121.50307 31.283388)
B0H1TUHKGK,SUPERMONKEY(紫荆广场江浦路店),控江路1628号紫荆广场F2,购物服务;专卖店;专营店,061200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517117,31.275133",[],购物服务,专卖店,专营店,121.517117,31.275133,"121.512743,31.277183",121.512743,31.277183,POINT (121.512743 31.277183)
B0H0UDK3TS,馨运日棋牌,大连路1546号招商银行旁B1层,体育休闲服务;娱乐场所;棋牌室,080306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504168,31.272806",13321910401,体育休闲服务,娱乐场所,棋牌室,121.504168,31.272806,"121.499748,31.274819",121.499748,31.274819,POINT (121.499748 31.274819)
B0H3SKHXJY,华氏大药房(江浦路分店),江浦路1380-3号,医疗保健服务;医药保健销售店;药房,090601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519363,31.272973",021-55088325,医疗保健服务,医药保健销售店,药房,121.519363,31.272973,"121.514997,31.27503",121.514997,31.27503,POINT (121.514997 31.27503)
B0HUKS7YSE,海上海商务大厦停车场(入口),飞虹路与大连路交叉口东北80米,交通设施服务;停车场;停车场入口,150907,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507858,31.265056",[],交通设施服务,停车场,停车场入口,121.507858,31.265056,"121.503452,31.267083",121.503452,31.267083,POINT (121.503452 31.267083)
B0FFG9UF2G,上海艺元数码科技有限公司,大连路970号海上海商务楼,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507207,31.266041",[],公司企业,公司,公司,121.507207,31.266041,"121.502799,31.268066",121.502799,31.268066,POINT (121.502799 31.268066)
B00156ONVH,上海丽轩实业有限公司,控江路2075贵人大厦商务楼610室,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507619,31.270861",021-65042256,公司企业,公司,公司,121.507619,31.270861,"121.503212,31.272885",121.503212,31.272885,POINT (121.503212 31.272885)
B00155KED9,Shanghai Sona Trading Co.Ltd.,大连路970号海上海新城商务楼9号楼15层1507室,公司企业;公司;商业贸易,170207,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507383,31.265939",[],公司企业,公司,商业贸易,121.507383,31.265939,"121.502975,31.267964",121.502975,31.267964,POINT (121.502975 31.267964)
B00156O0OC,龙域设计,大连路990海上海新城商务楼10号楼10层1008,公司企业;公司;广告装饰,170201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507338,31.266478",[],公司企业,公司,广告装饰,121.507338,31.266478,"121.50293,31.268503",121.50293,31.268503,POINT (121.50293 31.268503)
B0FFL0FHR3,嵩域景观设计有限公司,大连路970号海上海新城商务楼10号楼,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507217,31.266424",[],公司企业,公司,公司,121.507217,31.266424,"121.502809,31.268448",121.502809,31.268448,POINT (121.502809 31.268448)
B0FFMB6J2X,Bosil铂思丽养生护肤(大连店),大连路弘基广场海上海新城商务楼8号楼608号,生活服务;美容美发店;美容美发店,071100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507565,31.265406",021-65011109,生活服务,美容美发店,美容美发店,121.507565,31.265406,"121.503158,31.267432",121.503158,31.267432,POINT (121.503158 31.267432)
B001555WWJ,上海龙域电器有限公司,大连路990海上海新城商务楼10号楼1007,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507338,31.266478",[],公司企业,公司,公司,121.507338,31.266478,"121.50293,31.268503",121.50293,31.268503,POINT (121.50293 31.268503)
